px,py,pz,vx,vy,vz,q1,q2,q3,q4,GPS_px,GPS_py,GPS_pz,IMU_vx,IMU_vy,IMU_vz,drone_id,time
108.8628039,-64.70343061,43.49614402,0.470729511,-0.320587672,0.233735345,0.960303914,0.241582894,0.139477949,0,108.8706401,-64.73667586,43.56936825,0.479452988,-0.328856345,0.191462911,1,215.9
108.9098345,-64.73547102,43.519531,0.470306482,-0.320404085,0.233869764,0.960267378,0.24169179,0.13954082,0,108.9290564,-64.74670343,43.55323872,0.439953428,-0.314354016,0.258575995,1,216
108.9568232,-64.76749292,43.54293128,0.469886712,-0.320219065,0.234002845,0.960230826,0.241800683,0.139603689,0,108.9535291,-64.74627733,43.47562126,0.463574075,-0.338478809,0.240368749,1,216.1
109.0037702,-64.79949619,43.56634474,0.469470246,-0.320032624,0.234134583,0.960194258,0.241909571,0.139666556,0,108.927689,-64.87846147,43.5375389,0.473768971,-0.317972331,0.240966531,1,216.2
109.0506759,-64.83148066,43.58977124,0.46905713,-0.319844777,0.234264972,0.960157673,0.242018455,0.13972942,0,109.0276554,-64.80318357,43.55671712,0.441433645,-0.303467903,0.243821073,1,216.3
109.0975407,-64.86344622,43.61321064,0.468647409,-0.319655536,0.234394008,0.960121071,0.242127336,0.139792282,0,109.1588087,-64.94659954,43.5929812,0.443839545,-0.30966201,0.249982961,1,216.4
109.1443648,-64.89539271,43.6366628,0.468241129,-0.319464915,0.234521685,0.960084453,0.242236211,0.139855142,0,109.0942128,-64.83809799,43.66202942,0.496515301,-0.274276797,0.215059831,1,216.5
109.1911486,-64.92732,43.6601276,0.467838334,-0.319272927,0.234647998,0.960047819,0.242345083,0.139917999,0,109.2369044,-64.96982374,43.63970981,0.475744845,-0.314759059,0.217796913,1,216.6
109.2378925,-64.95922796,43.6836049,0.467439068,-0.319079585,0.234772942,0.960011168,0.242453951,0.139980854,0,109.1635025,-65.01224503,43.81350352,0.482793589,-0.317773074,0.249876267,1,216.7
109.2845969,-64.99111645,43.70709455,0.467043376,-0.318884903,0.234896513,0.9599745,0.242562814,0.140043706,0,109.302982,-64.98531531,43.6745965,0.439671726,-0.317821767,0.244409538,1,216.8
109.331262,-65.02298534,43.73059642,0.4666513,-0.318688895,0.235018705,0.959937817,0.242671673,0.140106556,0,109.3944548,-65.08956248,43.85290442,0.420365,-0.31254934,0.243927009,1,216.9
109.3778883,-65.0548345,43.75411037,0.466262883,-0.318491574,0.235139514,0.959901116,0.242780529,0.140169404,0,109.4149877,-65.00572944,43.79231009,0.471509882,-0.333867679,0.203383865,1,217
109.4244761,-65.08666379,43.77763626,0.465878168,-0.318292955,0.235258934,0.9598644,0.24288938,0.140232249,0,109.5186315,-65.13393282,43.8293094,0.437312219,-0.28402361,0.229722142,1,217.1
109.4710258,-65.1184731,43.80117396,0.465497198,-0.318093051,0.235376962,0.959827666,0.242998226,0.140295091,0,109.5192753,-65.12995116,43.85499416,0.502558077,-0.366993173,0.256687415,1,217.2
109.5175378,-65.15026229,43.82472332,0.465120014,-0.317891876,0.235493592,0.959790917,0.243107069,0.140357932,0,109.4882347,-65.09828689,43.84781963,0.505940609,-0.30826687,0.218007529,1,217.3
109.5640125,-65.18203123,43.8482842,0.464746658,-0.317689445,0.23560882,0.959754151,0.243215907,0.14042077,0,109.5554071,-65.20357304,43.90832543,0.491002415,-0.347069681,0.244089118,1,217.4
109.6104502,-65.21377981,43.87185647,0.464377169,-0.317485771,0.235722641,0.959717368,0.243324742,0.140483605,0,109.6424835,-65.20653785,43.85456975,0.441158976,-0.290099316,0.263436131,1,217.5
109.6568514,-65.24550789,43.89543997,0.46401159,-0.317280869,0.235835051,0.959680569,0.243433572,0.140546438,0,109.6219979,-65.2553223,43.87396762,0.461298587,-0.320877607,0.21339976,1,217.6
109.7032164,-65.27721537,43.91903458,0.463649961,-0.317074754,0.235946045,0.959643754,0.243542398,0.140609269,0,109.6885487,-65.29649112,43.91258395,0.459320048,-0.303858667,0.232325816,1,217.7
109.7495456,-65.30890211,43.94264014,0.46329232,-0.31686744,0.23605562,0.959606922,0.24365122,0.140672097,0,109.7771824,-65.31471499,43.97593941,0.441237715,-0.317826185,0.209905416,1,217.8
109.7958395,-65.34056801,43.96625651,0.462938707,-0.31665894,0.23616377,0.959570073,0.243760037,0.140734923,0,109.7366934,-65.28952004,43.95617476,0.447282482,-0.354653398,0.257279046,1,217.9
109.8420984,-65.37221293,43.98988356,0.462589161,-0.316449271,0.236270491,0.959533209,0.243868851,0.140797747,0,109.8919517,-65.37601254,43.96686751,0.455864506,-0.326455441,0.265524392,1,218
109.8883228,-65.40383678,44.01352114,0.46224372,-0.316238447,0.236375779,0.959496327,0.24397766,0.140860568,0,109.8933308,-65.37569167,44.01893394,0.42603871,-0.332794302,0.246428759,1,218.1
109.934513,-65.43543943,44.0371691,0.461902423,-0.316026482,0.236479631,0.95945943,0.244086465,0.140923386,0,109.9252884,-65.41897634,43.9564014,0.448782083,-0.339841623,0.238284205,1,218.2
109.9806695,-65.46702077,44.06082731,0.461565306,-0.315813392,0.236582041,0.959422515,0.244195266,0.140986202,0,109.988406,-65.47650037,44.14793617,0.442318411,-0.304347836,0.261493208,1,218.3
110.0267928,-65.49858069,44.08449561,0.461232406,-0.315599191,0.236683006,0.959385585,0.244304062,0.141049016,0,110.0091812,-65.54610997,44.13290286,0.45871088,-0.324825432,0.206513914,1,218.4
110.0728831,-65.53011907,44.10817386,0.460903761,-0.315383895,0.236782522,0.959348638,0.244412855,0.141111828,0,110.0586501,-65.56862166,44.11736968,0.491930208,-0.323418491,0.216298485,1,218.5
110.1189411,-65.56163583,44.13186192,0.460579406,-0.315167518,0.236880585,0.959311674,0.244521643,0.141174636,0,110.0189787,-65.60849275,44.08160124,0.425812991,-0.312729361,0.219882628,1,218.6
110.164967,-65.59313083,44.15555964,0.460259377,-0.314950076,0.236977191,0.959274694,0.244630427,0.141237443,0,110.1972108,-65.58849592,44.08941241,0.454109068,-0.315761998,0.247604851,1,218.7
110.2109614,-65.62460399,44.17926687,0.459943709,-0.314731584,0.237072337,0.959237698,0.244739207,0.141300247,0,110.2192208,-65.60875251,44.19785769,0.442409105,-0.308189734,0.215979502,1,218.8
110.2569246,-65.6560552,44.20298347,0.459632436,-0.314512058,0.237166017,0.959200685,0.244847983,0.141363049,0,110.2360495,-65.69955594,44.2667884,0.505173391,-0.350116934,0.237514232,1,218.9
110.3028572,-65.68748435,44.2267093,0.459325593,-0.314291512,0.23725823,0.959163655,0.244956754,0.141425848,0,110.3087052,-65.67798945,44.17793152,0.450548826,-0.321017931,0.222418465,1,219
110.3487595,-65.71889135,44.25044419,0.459023213,-0.314069963,0.23734897,0.95912661,0.245065522,0.141488645,0,110.2953613,-65.753625,44.28642056,0.463466775,-0.270823463,0.199153187,1,219.1
110.3946321,-65.75027609,44.27418802,0.45872533,-0.313847425,0.237438235,0.959089548,0.245174285,0.141551439,0,110.4057593,-65.80861708,44.23830649,0.450403356,-0.359128791,0.225907199,1,219.2
110.4404753,-65.78163848,44.29794062,0.458431976,-0.313623915,0.237526022,0.959052469,0.245283044,0.141614231,0,110.455546,-65.80140428,44.2421166,0.449403096,-0.308552211,0.227177429,1,219.3
110.4862896,-65.81297842,44.32170185,0.458143184,-0.313399448,0.237612325,0.959015374,0.245391798,0.141677021,0,110.515787,-65.870738,44.42713537,0.449400569,-0.314684726,0.179237901,1,219.4
110.5320755,-65.84429583,44.34547157,0.457858985,-0.31317404,0.237697143,0.958978262,0.245500549,0.141739808,0,110.4987763,-65.87953997,44.37226349,0.429984759,-0.330174464,0.252270426,1,219.5
110.5778334,-65.8755906,44.36924961,0.45757941,-0.312947707,0.237780472,0.958941134,0.245609295,0.141802593,0,110.5871841,-65.85067775,44.37769477,0.455879617,-0.33665604,0.230749772,1,219.6
110.6235639,-65.90686265,44.39303585,0.45730449,-0.312720465,0.237862308,0.95890399,0.245718037,0.141865375,0,110.6482443,-65.90712687,44.39518165,0.480390776,-0.336434941,0.281246129,1,219.7
110.6692673,-65.93811188,44.41683011,0.457034255,-0.312492329,0.237942648,0.958866829,0.245826775,0.141928155,0,110.6410782,-65.86295342,44.40041066,0.462775006,-0.305451948,0.248835679,1,219.8
110.7149442,-65.96933821,44.44063226,0.456768735,-0.312263316,0.23802149,0.958829652,0.245935509,0.141990932,0,110.7240763,-65.94746896,44.40376905,0.461467246,-0.338170916,0.222525217,1,219.9
110.760595,-66.00054155,44.46444214,0.456507959,-0.312033441,0.238098829,0.958792458,0.246044238,0.142053707,0,110.8801401,-66.02564529,44.49799744,0.463915754,-0.310572896,0.207487996,1,220
110.8062201,-66.03172183,44.48825961,0.456251956,-0.311802722,0.238174664,0.958755248,0.246152963,0.14211648,0,110.7453138,-66.08477634,44.39809261,0.46724505,-0.33084996,0.249118013,1,220.1
110.8518202,-66.06287894,44.51208451,0.456000753,-0.311571173,0.23824899,0.958718021,0.246261684,0.14217925,0,110.8146902,-66.06043021,44.50301058,0.441867023,-0.322968841,0.236658225,1,220.2
110.8973957,-66.09401283,44.53591669,0.455754378,-0.311338812,0.238321805,0.958680778,0.246370401,0.142242017,0,110.8455258,-66.06423449,44.50917536,0.47105078,-0.316783152,0.23686389,1,220.3
110.9429469,-66.12512339,44.559756,0.455512859,-0.311105655,0.238393107,0.958643518,0.246479114,0.142304783,0,110.993273,-66.04731567,44.5762151,0.442230452,-0.302420968,0.281286939,1,220.4
110.9884746,-66.15621056,44.58360229,0.455276222,-0.310871717,0.238462891,0.958606242,0.246587822,0.142367545,0,111.0068295,-66.18056262,44.5336725,0.482080367,-0.279168579,0.241897089,1,220.5
111.033979,-66.18727426,44.6074554,0.455044492,-0.310637016,0.238531157,0.95856895,0.246696526,0.142430306,0,111.092163,-66.16868498,44.62553175,0.424292562,-0.301841787,0.288531941,1,220.6
111.0794608,-66.21831442,44.63131519,0.454817695,-0.310401569,0.2385979,0.958531641,0.246805226,0.142493064,0,111.067101,-66.19306898,44.71682728,0.455638299,-0.269864687,0.266672048,1,220.7
111.1249204,-66.24933096,44.65518151,0.454595857,-0.31016539,0.238663118,0.958494316,0.246913921,0.142555819,0,111.1588381,-66.24666516,44.62255667,0.444031629,-0.329488085,0.257306682,1,220.8
111.1703583,-66.28032381,44.67905419,0.454379001,-0.309928498,0.238726809,0.958456974,0.247022613,0.142618572,0,111.1531446,-66.28440308,44.68086946,0.433639927,-0.298368579,0.200366403,1,220.9
111.215775,-66.3112929,44.70293308,0.454167151,-0.309690908,0.23878897,0.958419616,0.2471313,0.142681323,0,111.1983152,-66.31793513,44.7166142,0.471624518,-0.330921836,0.220931481,1,221
111.261171,-66.34223816,44.72681804,0.45396033,-0.309452638,0.238849599,0.958382242,0.247239983,0.142744071,0,111.2162,-66.33921762,44.69674631,0.453579238,-0.280171479,0.249544071,1,221.1
111.3065469,-66.37315953,44.75070891,0.453758562,-0.309213704,0.238908693,0.958344851,0.247348662,0.142806816,0,111.2441824,-66.42534793,44.78424162,0.462751118,-0.292642744,0.222066132,1,221.2
111.3519031,-66.40405695,44.77460554,0.453561868,-0.308974123,0.238966249,0.958307443,0.247457336,0.14286956,0,111.3252176,-66.38893738,44.72459587,0.42715728,-0.339226962,0.214648935,1,221.3
111.3972401,-66.43493034,44.79850776,0.45337027,-0.308733911,0.239022267,0.958270019,0.247566006,0.1429323,0,111.3512404,-66.41019929,44.68412146,0.453372152,-0.342443518,0.240601053,1,221.4
111.4425585,-66.46577965,44.82241544,0.453183788,-0.308493086,0.239076743,0.958232579,0.247674672,0.142995039,0,111.4445866,-66.46603202,44.775689,0.462553621,-0.317204845,0.278011984,1,221.5
111.4878587,-66.49660481,44.84632841,0.453002444,-0.308251665,0.239129675,0.958195122,0.247783334,0.143057774,0,111.5589547,-66.48544926,44.8274371,0.446012366,-0.324826099,0.221633355,1,221.6
111.5331413,-66.52740578,44.87024651,0.452826258,-0.308009664,0.239181062,0.958157649,0.247891991,0.143120508,0,111.5478968,-66.5165929,44.9186562,0.48129835,-0.336409735,0.282307754,1,221.7
111.5784069,-66.55818249,44.8941696,0.452655248,-0.307767101,0.2392309,0.95812016,0.248000644,0.143183239,0,111.6601142,-66.61801018,44.86584563,0.444777609,-0.324722021,0.243378556,1,221.8
111.6236558,-66.58893489,44.91809752,0.452489433,-0.307523992,0.239279189,0.958082654,0.248109293,0.143245967,0,111.5666379,-66.68173333,44.84779399,0.430279697,-0.274599655,0.226485312,1,221.9
111.6688887,-66.61966292,44.94203011,0.452328832,-0.307280355,0.239325926,0.958045131,0.248217938,0.143308693,0,111.7008034,-66.54099824,44.97295101,0.433013251,-0.313308396,0.230402065,1,222
111.714106,-66.65036655,44.96596722,0.452173461,-0.307036206,0.23937111,0.958007592,0.248326579,0.143371417,0,111.66175,-66.70690908,44.92418792,0.428922342,-0.296723278,0.222516585,1,222.1
111.7593084,-66.6810457,44.9899087,0.45202334,-0.306791564,0.239414738,0.957970037,0.248435215,0.143434138,0,111.7250731,-66.6663728,44.99119439,0.458426743,-0.29753475,0.261020783,1,222.2
111.8044962,-66.71170035,45.01385438,0.451878482,-0.306546444,0.239456809,0.957932465,0.248543847,0.143496857,0,111.7792164,-66.83721514,44.98789341,0.479209256,-0.311377291,0.244322592,1,222.3
111.8496701,-66.74233043,45.03780411,0.451738906,-0.306300865,0.239497321,0.957894877,0.248652474,0.143559573,0,111.9043272,-66.78228616,45.06343352,0.469165937,-0.287484112,0.25040243,1,222.4
111.8948306,-66.77293592,45.06175774,0.451604625,-0.306054843,0.239536274,0.957857273,0.248761098,0.143622287,0,111.9294399,-66.7879847,45.03272256,0.467930181,-0.338001916,0.223813428,1,222.5
111.9399781,-66.80351676,45.0857151,0.451475655,-0.305808396,0.239573664,0.957819652,0.248869717,0.143684998,0,111.9644215,-66.73962119,45.15168003,0.438166549,-0.322868599,0.203737648,1,222.6
111.9851133,-66.83407291,45.10967605,0.45135201,-0.305561541,0.239609491,0.957782014,0.248978332,0.143747707,0,111.9692121,-66.85287019,45.13347957,0.445606001,-0.288083781,0.253158245,1,222.7
112.0302367,-66.86460434,45.13364043,0.451233703,-0.305314295,0.239643753,0.957744361,0.249086942,0.143810413,0,112.0714242,-66.87065207,45.0752167,0.442140495,-0.269466207,0.224330052,1,222.8
112.0753488,-66.89511101,45.15760807,0.451120747,-0.305066676,0.239676449,0.95770669,0.249195549,0.143873117,0,112.0747034,-66.94771629,45.24762465,0.431118957,-0.321879798,0.28758468,1,222.9
112.1204501,-66.92559288,45.18157883,0.451013156,-0.304818701,0.239707577,0.957669004,0.249304151,0.143935819,0,112.048714,-66.893859,45.18293094,0.412159567,-0.301138613,0.246567989,1,223
112.1655412,-66.95604992,45.20555255,0.450910939,-0.304570388,0.239737137,0.957631301,0.249412748,0.143998517,0,112.2207209,-66.9406671,45.21672403,0.434186815,-0.296112943,0.233384971,1,223.1
112.2106226,-66.98648209,45.22952906,0.45081411,-0.304321754,0.239765128,0.957593581,0.249521342,0.144061214,0,112.2377015,-67.02262188,45.2057786,0.460923426,-0.291526903,0.230556594,1,223.2
112.2556949,-67.01688937,45.25350821,0.450722678,-0.304072816,0.239791547,0.957555845,0.249629931,0.144123908,0,112.280236,-66.9111604,45.16120494,0.459473124,-0.341781519,0.239963217,1,223.3
112.3007585,-67.04727173,45.27748985,0.450636653,-0.303823593,0.239816394,0.957518093,0.249738516,0.1441866,0,112.3489315,-66.99195088,45.25676782,0.463101574,-0.272835644,0.245438445,1,223.4
112.3458141,-67.07762914,45.30147382,0.450556045,-0.303574101,0.239839669,0.957480324,0.249847097,0.144249289,0,112.2920443,-67.07122807,45.27912527,0.441432866,-0.344685985,0.207093368,1,223.5
112.3908622,-67.10796158,45.32545996,0.450480863,-0.303324357,0.239861369,0.957442539,0.249955673,0.144311975,0,112.4670684,-67.02548651,45.3367114,0.450959914,-0.268119603,0.258268755,1,223.6
112.4359033,-67.13826902,45.34944811,0.450411115,-0.303074381,0.239881495,0.957404737,0.250064245,0.144374659,0,112.4456208,-67.20391067,45.30974472,0.450866856,-0.275858776,0.244652863,1,223.7
112.480938,-67.16855144,45.37343811,0.450346808,-0.302824188,0.239900045,0.957366919,0.250172813,0.144437341,0,112.4437722,-67.15374886,45.40465261,0.427219371,-0.340155719,0.242796819,1,223.8
112.5259668,-67.19880881,45.39742981,0.45028795,-0.302573797,0.239917019,0.957329085,0.250281377,0.14450002,0,112.4585887,-67.24103116,45.36704695,0.406936053,-0.344113598,0.249685345,1,223.9
112.5709903,-67.22904114,45.42142305,0.450234547,-0.302323225,0.239932417,0.957291234,0.250389936,0.144562697,0,112.55112,-67.10838063,45.45076064,0.488487091,-0.305287388,0.230201788,1,224
112.6160089,-67.25924839,45.44541768,0.450186605,-0.302072491,0.239946236,0.957253367,0.250498491,0.144625371,0,112.6635346,-67.26192251,45.61012618,0.442796307,-0.301493108,0.253542095,1,224.1
112.6610233,-67.28943055,45.46941353,0.45014413,-0.30182161,0.239958478,0.957215483,0.250607041,0.144688043,0,112.6796507,-67.29041432,45.44031847,0.429119981,-0.299534471,0.215161873,1,224.2
112.7060341,-67.31958761,45.49341044,0.450107125,-0.301570602,0.239969141,0.957177583,0.250715588,0.144750712,0,112.6287082,-67.42732576,45.45885427,0.485425675,-0.343749186,0.227878689,1,224.3
112.7510416,-67.34971956,45.51740826,0.450075596,-0.301319483,0.239978225,0.957139667,0.25082413,0.144813379,0,112.8131854,-67.34826047,45.59514303,0.460981237,-0.317311827,0.248255331,1,224.4
112.7960466,-67.37982638,45.54140683,0.450049544,-0.301068272,0.23998573,0.957101734,0.250932667,0.144876043,0,112.8163962,-67.38553888,45.50576293,0.428243181,-0.296081227,0.244542676,1,224.5
112.8410495,-67.40990808,45.565406,0.450028974,-0.300816985,0.239991655,0.957063784,0.251041201,0.144938705,0,112.8813837,-67.33829831,45.5791352,0.44675985,-0.291240375,0.225751314,1,224.6
112.8860509,-67.43996465,45.5894056,0.450013888,-0.300565642,0.239996,0.957025819,0.25114973,0.145001364,0,112.963942,-67.44981089,45.59958173,0.442373208,-0.32023033,0.239038024,1,224.7
112.9310513,-67.46999607,45.61340548,0.450004286,-0.300314258,0.239998765,0.956987836,0.251258255,0.145064021,0,112.791563,-67.46379191,45.63395656,0.466032633,-0.293551841,0.224467407,1,224.8
112.9760513,-67.50000236,45.63740547,0.450000171,-0.300062853,0.239999951,0.956949838,0.251366775,0.145126675,0,112.9688366,-67.46467366,45.68804914,0.416719745,-0.33350022,0.260116186,1,224.9
113.0210515,-67.5299835,45.66140543,0.450001543,-0.299811443,0.239999556,0.956911823,0.251475292,0.145189327,0,112.9872432,-67.57704153,45.5929638,0.451445586,-0.295769785,0.241457695,1,225
113.0660523,-67.55993951,45.68540519,0.450008401,-0.299560046,0.23999758,0.956873792,0.251583803,0.145251977,0,113.107637,-67.54820277,45.69208858,0.452755629,-0.320060254,0.23359462,1,225.1
113.1110544,-67.58987037,45.70940459,0.450020745,-0.29930868,0.239994025,0.956835744,0.251692311,0.145314624,0,113.0770243,-67.60526718,45.71585423,0.45559652,-0.255110859,0.235724657,1,225.2
113.1560582,-67.61977611,45.73340348,0.450038574,-0.299057363,0.23998889,0.95679768,0.251800814,0.145377268,0,113.2280585,-67.67513915,45.73458994,0.430959386,-0.320370968,0.225569908,1,225.3
113.2010644,-67.64965672,45.75740169,0.450061885,-0.298806112,0.239982175,0.956759599,0.251909313,0.14543991,0,113.2164192,-67.58207062,45.77608299,0.474645373,-0.337776478,0.225976088,1,225.4
113.2460735,-67.67951222,45.78139908,0.450090676,-0.298554945,0.23997388,0.956721502,0.252017808,0.145502549,0,113.2617037,-67.70176429,45.65340267,0.451286114,-0.310184374,0.256893206,1,225.5
113.291086,-67.7093426,45.80539548,0.450124943,-0.298303879,0.239964007,0.956683389,0.252126298,0.145565186,0,113.2596737,-67.6720322,45.75128064,0.434277969,-0.311315554,0.268911711,1,225.6
113.3361025,-67.7391479,45.82939074,0.450164684,-0.298052933,0.239952554,0.956645259,0.252234784,0.145627821,0,113.332028,-67.79935432,45.8577628,0.41984262,-0.297206696,0.250729134,1,225.7
113.3811234,-67.76892811,45.85338469,0.450209893,-0.297802123,0.239939524,0.956607113,0.252343266,0.145690452,0,113.3923133,-67.79323211,45.87439535,0.434461252,-0.332517324,0.285758172,1,225.8
113.4261495,-67.79868326,45.87737718,0.450260566,-0.297551467,0.239924915,0.95656895,0.252451743,0.145753082,0,113.5480863,-67.77286951,45.88232555,0.437585311,-0.290616821,0.214250777,1,225.9
113.4711812,-67.82841335,45.90136806,0.450316698,-0.297300984,0.239908729,0.956530771,0.252560216,0.145815709,0,113.4647039,-67.89799095,45.87109223,0.421601823,-0.266279571,0.248503965,1,226
113.516219,-67.85811842,45.92535715,0.450378281,-0.29705069,0.239890967,0.956492576,0.252668685,0.145878333,0,113.4868911,-67.88685744,45.86054218,0.453295945,-0.297572998,0.229625274,1,226.1
113.5612635,-67.88779848,45.94934432,0.450445309,-0.296800603,0.239871629,0.956454364,0.252777149,0.145940955,0,113.5275516,-67.84036276,46.00030052,0.486972384,-0.299054034,0.256648556,1,226.2
113.6063153,-67.91745356,45.97332939,0.450517775,-0.296550741,0.239850716,0.956416136,0.252885609,0.146003575,0,113.5635798,-67.93150218,46.08478425,0.474111992,-0.311169041,0.236259277,1,226.3
113.6513749,-67.94708367,45.99731221,0.450595671,-0.296301121,0.239828228,0.956377891,0.252994065,0.146066191,0,113.6760251,-67.92063474,46.00155734,0.451767279,-0.317359536,0.234839759,1,226.4
113.6964428,-67.97668885,46.02129263,0.450678989,-0.296051761,0.239804167,0.95633963,0.253102516,0.146128806,0,113.6989407,-67.95217816,46.07645028,0.42146926,-0.320367751,0.261983993,1,226.5
113.7415195,-68.00626911,46.04527048,0.450767718,-0.295802678,0.239778534,0.956301353,0.253210963,0.146191418,0,113.7778178,-67.9248814,46.05997857,0.458386822,-0.267398132,0.279368178,1,226.6
113.7866057,-68.0358245,46.06924561,0.45086185,-0.29555389,0.239751329,0.956263059,0.253319406,0.146254027,0,113.8106513,-68.00436199,46.12494034,0.47904346,-0.266051084,0.255623255,1,226.7
113.8317019,-68.06535504,46.09321787,0.450961375,-0.295305414,0.239722554,0.956224749,0.253427844,0.146316634,0,113.7663453,-68.00925986,46.13681721,0.478240936,-0.296964006,0.245899351,1,226.8
113.8768085,-68.09486077,46.11718709,0.45106628,-0.295057268,0.239692209,0.956186422,0.253536278,0.146379238,0,113.8676569,-68.11320441,46.08514944,0.433258683,-0.272806561,0.2598448,1,226.9
113.9219261,-68.12434172,46.14115312,0.451176555,-0.294809469,0.239660297,0.956148079,0.253644708,0.14644184,0,113.9588637,-67.98407239,46.08042599,0.460521703,-0.283168434,0.196506556,1,227
113.9670554,-68.15379792,46.1651158,0.451292188,-0.294562035,0.239626817,0.95610972,0.253753133,0.14650444,0,114.0040692,-68.16051665,46.19443283,0.444409596,-0.299307924,0.249122426,1,227.1
114.0121967,-68.18322942,46.18907498,0.451413166,-0.294314982,0.239591773,0.956071344,0.253861554,0.146567036,0,114.0575548,-68.21963742,46.18679103,0.467997832,-0.31794513,0.264528369,1,227.2
114.0573506,-68.21263625,46.21303049,0.451539475,-0.294068329,0.239555164,0.956032952,0.25396997,0.146629631,0,114.1007451,-68.18043084,46.16352516,0.441626733,-0.286809225,0.222412228,1,227.3
114.1025177,-68.24201846,46.23698219,0.451671103,-0.293822092,0.239516993,0.955994544,0.254078383,0.146692223,0,114.0993004,-68.23257563,46.175306,0.425215764,-0.274116726,0.258228243,1,227.4
114.1476985,-68.27137609,46.26092992,0.451808033,-0.293576289,0.23947726,0.955956119,0.254186791,0.146754812,0,114.0829375,-68.35474423,46.27844848,0.457614747,-0.291287792,0.222006961,1,227.5
114.1928936,-68.30070918,46.28487352,0.451950252,-0.293330938,0.239435968,0.955917677,0.254295194,0.146817399,0,114.1074818,-68.19751496,46.24133464,0.437131656,-0.319006061,0.263634881,1,227.6
114.2381033,-68.33001779,46.30881283,0.452097743,-0.293086054,0.239393118,0.95587922,0.254403593,0.146879983,0,114.2447515,-68.30726228,46.36447896,0.452914663,-0.264979144,0.246496563,1,227.7
114.2833284,-68.35930196,46.3327477,0.452250492,-0.292841656,0.239348712,0.955840745,0.254511988,0.146942565,0,114.318663,-68.30990447,46.31530171,0.468743861,-0.28444205,0.238896067,1,227.8
114.3285692,-68.38856173,46.35667797,0.452408479,-0.292597761,0.239302752,0.955802255,0.254620378,0.147005144,0,114.29984,-68.42329233,46.3927993,0.442279777,-0.280383286,0.22068336,1,227.9
114.3738264,-68.41779717,46.3806035,0.45257169,-0.292354386,0.239255238,0.955763748,0.254728764,0.147067721,0,114.5119262,-68.46206976,46.38364104,0.474800715,-0.291220388,0.215320688,1,228
114.4191004,-68.44700832,46.40452412,0.452740104,-0.292111548,0.239206175,0.955725225,0.254837146,0.147130295,0,114.457724,-68.40949796,46.41365199,0.442011903,-0.334603687,0.234671384,1,228.1
114.4643918,-68.47619525,46.42843967,0.452913705,-0.291869264,0.239155562,0.955686685,0.254945523,0.147192867,0,114.4663591,-68.42694453,46.45887412,0.458012026,-0.269342949,0.248616642,1,228.2
114.509701,-68.50535801,46.45235001,0.453092473,-0.291627551,0.239103402,0.955648129,0.255053896,0.147255436,0,114.5455082,-68.53589436,46.37306573,0.43739991,-0.362720387,0.234493679,1,228.3
114.5550287,-68.53449665,46.47625498,0.453276388,-0.291386426,0.239049698,0.955609557,0.255162265,0.147318002,0,114.5619974,-68.54474279,46.57011464,0.467313908,-0.294840733,0.198344067,1,228.4
114.6003752,-68.56361124,46.50015443,0.453465431,-0.291145905,0.238994451,0.955570968,0.255270629,0.147380566,0,114.6172829,-68.5033457,46.47662349,0.4381364,-0.286720275,0.231466158,1,228.5
114.6457412,-68.59270184,46.52404819,0.453659579,-0.290906007,0.238937663,0.955532363,0.255378989,0.147443128,0,114.7326586,-68.54370295,46.52916521,0.43542272,-0.284363671,0.241694992,1,228.6
114.6911271,-68.62176851,46.54793613,0.453858813,-0.290666747,0.238879338,0.955493741,0.255487344,0.147505687,0,114.6408018,-68.59751969,46.68333941,0.440928054,-0.265672126,0.236286209,1,228.7
114.7365334,-68.65081133,46.57181807,0.454063111,-0.290428143,0.238819476,0.955455103,0.255595695,0.147568243,0,114.6662635,-68.67152428,46.44541542,0.45574707,-0.284938652,0.221105051,1,228.8
114.7819606,-68.67983035,46.59569388,0.454272449,-0.290190211,0.238758081,0.955416449,0.255704042,0.147630797,0,114.8144032,-68.64165457,46.47669649,0.451151953,-0.295216717,0.232018048,1,228.9
114.8274093,-68.70882565,46.6195634,0.454486805,-0.289952968,0.238695155,0.955377778,0.255812384,0.147693349,0,114.856062,-68.68882095,46.58058918,0.432080953,-0.312590004,0.229563311,1,229
114.8728799,-68.73779729,46.64342647,0.454706155,-0.28971643,0.2386307,0.955339091,0.255920722,0.147755898,0,114.8696726,-68.75238736,46.59488409,0.457722782,-0.270922836,0.244802116,1,229.1
114.918373,-68.76674535,46.66728294,0.454930476,-0.289480615,0.238564719,0.955300387,0.256029056,0.147818444,0,114.983193,-68.74454907,46.6091195,0.442176786,-0.294728795,0.24616243,1,229.2
114.9638889,-68.79566991,46.69113266,0.455159742,-0.289245539,0.238497214,0.955261668,0.256137385,0.147880988,0,114.9476018,-68.77454194,46.73833989,0.466137856,-0.281490435,0.26262153,1,229.3
115.0094283,-68.82457103,46.71497548,0.455393929,-0.289011218,0.238428189,0.955222931,0.25624571,0.147943529,0,114.917737,-68.81420693,46.7716849,0.487946919,-0.264884281,0.248147854,1,229.4
115.0549916,-68.85344879,46.73881124,0.45563301,-0.288777668,0.238357645,0.955184179,0.25635403,0.148006068,0,115.0813362,-68.95332957,46.71181924,0.463232877,-0.291333655,0.226045789,1,229.5
